"","Cow","TRT","hour","sday","MotionIndex","Steps","LyingTime","LyingBouts","StandingTime"
"4654",76,"LIDO",61,3,45,9,49.95,1,10.05
"4655",76,"LIDO",62,3,2,0,60,0,0
"4656",76,"LIDO",63,3,21,2,41.65,1,18.35
"4657",76,"LIDO",64,3,77,14,31.7,1,28.3
"4658",76,"LIDO",65,3,191,23,11.05,2,33.95
"4659",77,"B+N",1,3,9,0,60,0,0
"4660",77,"B+N",2,3,2,0,60,0,0
"4661",77,"B+N",3,3,1,0,60,0,0
"4662",77,"B+N",4,3,1,0,60,0,0
"4663",77,"B+N",5,3,0,0,60,0,0
"4664",77,"B+N",6,3,0,0,60,0,0
"4665",77,"B+N",7,3,1,0,60,0,0
"4666",77,"B+N",8,3,10,0,60,0,0
"4667",77,"B+N",9,3,1,0,60,0,0
"4668",77,"B+N",10,3,2,0,60,0,0
"4669",77,"B+N",11,3,3,0,60,0,0
"4670",77,"B+N",12,3,35,0,60,0,0
"4671",77,"B+N",13,3,58,4,52.3333333333333,1,7.66666666666667
"4672",77,"B+N",14,3,28,1,48.3,1,11.7
"4673",77,"B+N",15,3,36,6,59.75,0,0.25
"4674",77,"B+N",16,3,2,0,60,0,0
"4675",77,"B+N",17,3,33,6,56.2666666666667,1,3.73333333333333
"4676",77,"B+N",18,3,3,0,60,0,0
"4677",77,"B+N",19,3,69,15,51.7,1,8.3
"4678",77,"B+N",20,3,117,14,43.3,3,16.7
"4679",77,"B+N",21,3,0,0,60,0,0
"4680",77,"B+N",22,3,0,0,60,0,0
"4681",77,"B+N",23,3,192,41,42.0666666666667,2,17.9333333333333
"4682",77,"B+N",24,3,5,0,60,0,0
"4683",77,"B+N",25,3,96,23,50.8333333333333,1,9.16666666666667
"4684",77,"B+N",26,3,35,4,49.6833333333333,1,10.3166666666667
"4685",77,"B+N",27,3,0,0,60,0,0
"4686",77,"B+N",28,3,3,0,60,0,0
"4687",77,"B+N",29,3,18,2,48.85,1,11.15
"4688",77,"B+N",30,3,7,1,59.5166666666667,0,0.483333333333333
"4689",77,"B+N",31,3,70,12,48.45,2,11.55
"4690",77,"B+N",32,3,3,0,60,0,0
"4691",77,"B+N",33,3,25,2,55.8666666666667,1,4.13333333333333
"4692",77,"B+N",34,3,13,2,56.8666666666667,1,3.13333333333333
"4693",77,"B+N",35,3,6,0,59.7333333333333,1,0.266666666666667
"4694",77,"B+N",36,3,9,3,51.4666666666667,0,8.53333333333333
"4695",77,"B+N",37,3,45,4,46.7666666666667,2,13.2333333333333
"4696",77,"B+N",38,3,20,2,55.6,0,4.4
"4697",77,"B+N",39,3,3,0,60,0,0
"4698",77,"B+N",40,3,33,3,54.0833333333333,1,5.91666666666667
"4699",77,"B+N",41,3,80,12,51.15,2,8.85
"4700",77,"B+N",42,3,127,26,42.1833333333333,2,17.8166666666667
"4701",77,"B+N",43,3,6,0,60,0,0
"4702",77,"B+N",44,3,2,0,60,0,0
"4703",77,"B+N",45,3,21,4,57.25,1,2.75
"4704",77,"B+N",46,3,53,6,48.7333333333333,1,11.2666666666667
"4705",77,"B+N",47,3,121,23,41.7833333333333,2,18.2166666666667
"4706",77,"B+N",48,3,212,41,33.25,2,26.75
"4707",77,"B+N",49,3,42,6,51,2,9
"4708",77,"B+N",50,3,17,4,56.55,1,3.45
"4709",77,"B+N",51,3,37,5,50.5833333333333,1,9.41666666666667
"4710",77,"B+N",52,3,40,5,56.95,1,3.05
"4711",77,"B+N",53,3,1,0,60,0,0
"4712",77,"B+N",54,3,35,7,50.9666666666667,1,9.03333333333333
"4713",77,"B+N",55,3,0,0,60,0,0
"4714",77,"B+N",56,3,105,20,51.1333333333333,1,8.86666666666667
"4715",77,"B+N",57,3,1,0,60,0,0
"4716",77,"B+N",58,3,34,9,53.5,1,6.5
"4717",77,"B+N",59,3,23,5,55.4333333333333,1,4.56666666666667
"4718",77,"B+N",60,3,0,0,60,0,0
"4719",77,"B+N",61,3,34,3,54.75,1,5.25
"4720",77,"B+N",62,3,0,0,60,0,0
"4721",77,"B+N",63,3,0,0,60,0,0
"4722",77,"B+N",64,3,35,6,54.05,2,5.95
"4723",77,"B+N",65,3,122,19,23.05,2,21.95
"4724",78,"BO",1,3,383,40,36.3833333333333,10,23.6166666666667
"4725",78,"BO",2,3,203,19,43,5,17
"4726",78,"BO",3,3,1,0,60,0,0
"4727",78,"BO",4,3,1,0,60,0,0
"4728",78,"BO",5,3,2,0,60,0,0
"4729",78,"BO",6,3,74,11,33.4166666666667,1,26.5833333333333
"4730",78,"BO",7,3,2,0,60,0,0
"4731",78,"BO",8,3,22,0,45.0166666666667,1,14.9833333333333
"4732",78,"BO",9,3,37,4,48.55,0,11.45
"4733",78,"BO",10,3,53,10,46.3833333333333,1,13.6166666666667
"4734",78,"BO",11,3,2,0,60,0,0
"4735",78,"BO",12,3,26,3,44.25,1,15.75
"4736",78,"BO",13,3,33,6,46.35,1,13.65
"4737",78,"BO",14,3,27,5,55.7,0,4.3
"4738",78,"BO",15,3,1,0,60,0,0
"4739",78,"BO",16,3,30,3,48.6333333333333,1,11.3666666666667
"4740",78,"BO",17,3,12,0,50.0166666666667,1,9.98333333333333
"4741",78,"BO",18,3,295,51,35.0833333333333,1,24.9166666666667
"4742",78,"BO",19,3,269,31,30.0666666666667,8,29.9333333333333
"4743",78,"BO",20,3,92,12,51.6333333333333,3,8.36666666666667
"4744",78,"BO",21,3,23,3,56.15,1,3.85
"4745",78,"BO",22,3,99,16,42.4833333333333,1,17.5166666666667
"4746",78,"BO",23,3,47,5,37.2333333333333,2,22.7666666666667
"4747",78,"BO",24,3,157,30,29.8166666666667,0,30.1833333333333
"4748",78,"BO",25,3,25,2,54.5166666666667,1,5.48333333333333
"4749",78,"BO",26,3,0,0,60,0,0
"4750",78,"BO",27,3,17,1,57.7,1,2.3
"4751",78,"BO",28,3,23,3,57.25,1,2.75
"4752",78,"BO",29,3,2,0,59.1,1,0.9
"4753",78,"BO",30,3,27,1,52.9166666666667,0,7.08333333333333
"4754",78,"BO",31,3,49,4,45.4166666666667,1,14.5833333333333
"4755",78,"BO",32,3,0,0,60,0,0
"4756",78,"BO",33,3,22,1,56,1,4
"4757",78,"BO",34,3,9,0,57.2666666666667,1,2.73333333333333
"4758",78,"BO",35,3,1,0,60,0,0
"4759",78,"BO",36,3,5,0,51.1333333333333,1,8.86666666666667
"4760",78,"BO",37,3,9,2,55.45,0,4.55
"4761",78,"BO",38,3,3,0,60,0,0
"4762",78,"BO",39,3,24,0,50.8666666666667,1,9.13333333333333
"4763",78,"BO",40,3,16,1,39.9333333333333,1,20.0666666666667
"4764",78,"BO",41,3,137,25,31.1,0,28.9
"4765",78,"BO",42,3,10,0,51.5166666666667,1,8.48333333333333
"4766",78,"BO",43,3,21,3,60,0,0
"4767",78,"BO",44,3,3,0,51.4333333333333,1,8.56666666666667
"4768",78,"BO",45,3,30,1,54.9333333333333,0,5.06666666666667
"4769",78,"BO",46,3,58,12,53.3666666666667,1,6.63333333333333
"4770",78,"BO",47,3,123,17,41.1,1,18.9
"4771",78,"BO",48,3,48,6,51.2166666666667,1,8.78333333333333
"4772",78,"BO",49,3,0,0,60,0,0
"4773",78,"BO",50,3,2,0,60,0,0
"4774",78,"BO",51,3,13,0,53.5,1,6.5
"4775",78,"BO",52,3,28,4,46.1,1,13.9
"4776",78,"BO",53,3,24,1,49.4,1,10.6
"4777",78,"BO",54,3,8,3,60,0,0
"4778",78,"BO",55,3,12,1,51.85,1,8.15
"4779",78,"BO",56,3,12,2,60,0,0
"4780",78,"BO",57,3,0,0,60,0,0
"4781",78,"BO",58,3,29,3,45.05,2,14.95
"4782",78,"BO",59,3,0,0,60,0,0
"4783",78,"BO",60,3,0,0,60,0,0
"4784",78,"BO",61,3,6,0,50.1833333333333,1,9.81666666666667
"4785",78,"BO",62,3,7,0,52.0666666666667,1,7.93333333333333
"4786",78,"BO",63,3,154,22,38.0666666666667,1,21.9333333333333
"4787",78,"BO",64,3,14,0,15,0,0
"4788",79,"BO",1,3,449,10,58.1166666666667,5,1.88333333333333
"4789",79,"BO",2,3,193,0,60,0,0
"4790",79,"BO",3,3,5,0,60,0,0
"4791",79,"BO",4,3,32,0,60,0,0
"4792",79,"BO",5,3,25,0,60,0,0
"4793",79,"BO",6,3,18,0,58.4333333333333,1,1.56666666666667
"4794",79,"BO",7,3,0,0,60,0,0
"4795",79,"BO",8,3,0,0,60,0,0
"4796",79,"BO",9,3,1,0,60,0,0
"4797",79,"BO",10,3,35,5,58.25,1,1.75
"4798",79,"BO",11,3,30,0,60,0,0
"4799",79,"BO",12,3,21,2,58.5666666666667,1,1.43333333333333
"4800",79,"BO",13,3,0,0,60,0,0
"4801",79,"BO",14,3,18,3,58.2833333333333,1,1.71666666666667
"4802",79,"BO",15,3,47,4,58.7166666666667,1,1.28333333333333
"4803",79,"BO",16,3,150,22,51.6,4,8.4
"4804",79,"BO",17,3,60,0,60,0,0
"4805",79,"BO",18,3,68,9,55.3333333333333,2,4.66666666666667
"4806",79,"BO",19,3,166,20,52.8166666666667,2,7.18333333333333
"4807",79,"BO",20,3,297,26,41.4666666666667,7,18.5333333333333
"4808",79,"BO",21,3,131,11,54.5666666666667,2,5.43333333333333
"4809",79,"BO",22,3,1,0,60,0,0
"4810",79,"BO",23,3,309,30,48.8333333333333,5,11.1666666666667
"4811",79,"BO",24,3,304,26,40,5,20
"4812",79,"BO",25,3,157,9,49.4,3,10.6
"4813",79,"BO",26,3,39,1,58.1166666666667,1,1.88333333333333
"4814",79,"BO",27,3,44,1,55.8666666666667,1,4.13333333333333
"4815",79,"BO",28,3,46,5,57.6666666666667,1,2.33333333333333
"4816",79,"BO",29,3,20,0,60,0,0
"4817",79,"BO",30,3,58,8,56.5833333333333,1,3.41666666666667
"4818",79,"BO",31,3,22,3,57.1,1,2.9
"4819",79,"BO",32,3,12,0,60,0,0
"4820",79,"BO",33,3,32,6,56.9666666666667,1,3.03333333333333
"4821",79,"BO",34,3,3,0,60,0,0
"4822",79,"BO",35,3,38,6,56.35,1,3.65
"4823",79,"BO",36,3,15,0,60,0,0
"4824",79,"BO",37,3,29,4,56.1166666666667,1,3.88333333333333
"4825",79,"BO",38,3,39,3,54.85,1,5.15
"4826",79,"BO",39,3,14,0,60,0,0
"4827",79,"BO",40,3,117,20,25.3333333333333,1,34.6666666666667
"4828",79,"BO",41,3,30,5,54.8666666666667,1,5.13333333333333
"4829",79,"BO",42,3,92,13,17.55,0,42.45
"4830",79,"BO",43,3,24,1,55.95,1,4.05
"4831",79,"BO",44,3,7,0,60,0,0
"4832",79,"BO",45,3,55,10,52.8666666666667,1,7.13333333333333
"4833",79,"BO",46,3,0,0,60,0,0
"4834",79,"BO",47,3,79,12,55.6166666666667,2,4.38333333333333
"4835",79,"BO",48,3,119,22,48.1,2,11.9
"4836",79,"BO",49,3,32,5,55.75,1,4.25
"4837",79,"BO",50,3,0,0,60,0,0
"4838",79,"BO",51,3,40,5,56.6166666666667,1,3.38333333333333
"4839",79,"BO",52,3,42,7,48.2833333333333,1,11.7166666666667
"4840",79,"BO",53,3,6,0,56.9833333333333,1,3.01666666666667
"4841",79,"BO",54,3,28,4,52.8,0,7.2
"4842",79,"BO",55,3,14,4,55.4166666666667,1,4.58333333333333
"4843",79,"BO",56,3,11,6,58.55,0,1.45
"4844",79,"BO",57,3,33,3,51.9166666666667,1,8.08333333333333
"4845",79,"BO",58,3,32,5,54.2833333333333,1,5.71666666666667
"4846",79,"BO",59,3,31,6,56.35,1,3.65
"4847",79,"BO",60,3,2,0,60,0,0
"4848",79,"BO",61,3,1,0,60,0,0
"4849",79,"BO",62,3,54,7,49.6333333333333,1,10.3666666666667
"4850",79,"BO",63,3,0,0,60,0,0
"4851",79,"BO",64,3,105,19,49.25,2,10.75
"4852",79,"BO",65,3,140,21,17.6333333333333,2,12.3666666666667
"4853",8,"B+N",1,1,789,115,39.2166666666667,1,20.7833333333333
"4854",8,"B+N",2,1,125,0,60,0,0
"4855",8,"B+N",3,1,1,0,60,0,0
"4856",8,"B+N",4,1,17,0,60,0,0
"4857",8,"B+N",5,1,8,0,60,0,0
"4858",8,"B+N",6,1,59,9,53.9833333333333,1,6.01666666666667
"4859",8,"B+N",7,1,1,0,60,0,0
"4860",8,"B+N",8,1,0,0,60,0,0
"4861",8,"B+N",9,1,61,6,49.2,1,10.8
"4862",8,"B+N",10,1,41,7,55.7,1,4.3
"4863",8,"B+N",11,1,71,12,50.1833333333333,1,9.81666666666667
"4864",8,"B+N",12,1,56,4,50.2833333333333,1,9.71666666666667
"4865",8,"B+N",13,1,0,0,60,0,0
"4866",8,"B+N",14,1,8,0,60,0,0
"4867",8,"B+N",15,1,41,3,48.05,1,11.95
"4868",8,"B+N",16,1,169,29,50.9,1,9.1
"4869",8,"B+N",17,1,223,45,39.1333333333333,2,20.8666666666667
"4870",8,"B+N",18,1,459,92,13.15,2,46.85
"4871",8,"B+N",19,1,22,6,59.0666666666667,0,0.933333333333333
"4872",8,"B+N",20,1,10,0,45.9333333333333,1,14.0666666666667
"4873",8,"B+N",21,1,8,3,59.9166666666667,0,0.0833333333333333
"4874",8,"B+N",22,1,112,21,49.4666666666667,1,10.5333333333333
"4875",8,"B+N",23,1,2,0,60,0,0
"4876",8,"B+N",24,1,68,9,37.65,4,22.35
"4877",8,"B+N",25,1,145,28,51.95,0,8.05
"4878",8,"B+N",26,1,24,2,53.2666666666667,1,6.73333333333333
"4879",8,"B+N",27,1,21,2,46.2833333333333,1,13.7166666666667
"4880",8,"B+N",28,1,35,7,51.6,0,8.4
"4881",8,"B+N",29,1,16,0,59.9166666666667,1,0.0833333333333333
"4882",8,"B+N",30,1,0,0,60,0,0
"4883",8,"B+N",31,1,54,6,48.8,1,11.2
"4884",8,"B+N",32,1,3,0,60,0,0
"4885",8,"B+N",33,1,32,7,52.05,1,7.95
"4886",8,"B+N",34,1,2,0,60,0,0
"4887",8,"B+N",35,1,27,4,54,1,6
"4888",8,"B+N",36,1,31,3,52.1333333333333,1,7.86666666666667
"4889",8,"B+N",37,1,4,0,60,0,0
"4890",8,"B+N",38,1,39,5,53.95,1,6.05
"4891",8,"B+N",39,1,39,5,46.3666666666667,1,13.6333333333333
"4892",8,"B+N",40,1,39,8,49.6833333333333,1,10.3166666666667
"4893",8,"B+N",41,1,43,8,36.7166666666667,1,23.2833333333333
"4894",8,"B+N",42,1,110,20,27.8166666666667,2,32.1833333333333
"4895",8,"B+N",43,1,357,69,21.1833333333333,1,38.8166666666667
"4896",8,"B+N",44,1,3,0,52.3833333333333,1,7.61666666666667
"4897",8,"B+N",45,1,11,2,60,0,0
"4898",8,"B+N",46,1,122,22,40.7333333333333,2,19.2666666666667
"4899",8,"B+N",47,1,51,9,41.05,1,18.95
"4900",8,"B+N",48,1,49,8,43.9833333333333,2,16.0166666666667
"4901",8,"B+N",49,1,371,81,22.1666666666667,1,37.8333333333333
"4902",8,"B+N",50,1,34,6,49.8833333333333,1,10.1166666666667
"4903",8,"B+N",51,1,29,2,51.0666666666667,1,8.93333333333333
"4904",8,"B+N",52,1,17,3,52.15,1,7.85
"4905",8,"B+N",53,1,34,2,57.2166666666667,1,2.78333333333333
"4906",8,"B+N",54,1,0,0,60,0,0
"4907",8,"B+N",55,1,24,2,54.6333333333333,1,5.36666666666667
"4908",8,"B+N",56,1,13,1,53.5833333333333,1,6.41666666666667
"4909",8,"B+N",57,1,2,0,60,0,0
"4910",8,"B+N",58,1,7,0,60,0,0
"4911",8,"B+N",59,1,16,1,55.1666666666667,1,4.83333333333333
"4912",8,"B+N",60,1,26,3,53.2,1,6.8
"4913",8,"B+N",61,1,0,0,60,0,0
"4914",8,"B+N",62,1,37,5,48.4833333333333,1,11.5166666666667
"4915",8,"B+N",63,1,0,0,60,0,0
"4916",8,"B+N",64,1,65,11,37.85,2,22.15
"4917",80,"B+N",1,3,80,0,59.8833333333333,0,0.116666666666667
"4918",80,"B+N",2,3,0,0,60,0,0
"4919",80,"B+N",3,3,0,0,60,0,0
"4920",80,"B+N",4,3,8,0,60,0,0
"4921",80,"B+N",5,3,158,21,44.1333333333333,2,15.8666666666667
"4922",80,"B+N",6,3,4,0,60,0,0
"4923",80,"B+N",7,3,15,0,60,0,0
"4924",80,"B+N",8,3,17,1,56.3833333333333,1,3.61666666666667
"4925",80,"B+N",9,3,29,3,56.3,1,3.7
"4926",80,"B+N",10,3,27,1,55.2166666666667,1,4.78333333333333
"4927",80,"B+N",11,3,20,1,53.1166666666667,1,6.88333333333333
"4928",80,"B+N",12,3,40,5,56.3333333333333,0,3.66666666666667
"4929",80,"B+N",13,3,0,0,60,0,0
"4930",80,"B+N",14,3,1,0,60,0,0
"4931",80,"B+N",15,3,26,2,49.7666666666667,1,10.2333333333333
"4932",80,"B+N",16,3,7,0,57.8166666666667,1,2.18333333333333
"4933",80,"B+N",17,3,70,10,50.2666666666667,0,9.73333333333333
"4934",80,"B+N",18,3,324,67,43.9666666666667,3,16.0333333333333
"4935",80,"B+N",19,3,54,4,50.45,1,9.55
"4936",80,"B+N",20,3,17,3,60,0,0
"4937",80,"B+N",21,3,4,0,60,0,0
"4938",80,"B+N",22,3,43,6,53.6,1,6.4
"4939",80,"B+N",23,3,102,18,45.9666666666667,1,14.0333333333333
"4940",80,"B+N",24,3,9,0,60,0,0
"4941",80,"B+N",25,3,13,0,60,0,0
"4942",80,"B+N",26,3,39,1,51.9333333333333,2,8.06666666666667
"4943",80,"B+N",27,3,1,0,60,0,0
"4944",80,"B+N",28,3,34,5,49.0833333333333,1,10.9166666666667
"4945",80,"B+N",29,3,1,0,60,0,0
"4946",80,"B+N",30,3,25,1,51.9166666666667,1,8.08333333333333
"4947",80,"B+N",31,3,0,0,60,0,0
"4948",80,"B+N",32,3,0,0,60,0,0
"4949",80,"B+N",33,3,27,3,50.2333333333333,1,9.76666666666667
"4950",80,"B+N",34,3,3,0,53.65,1,6.35
"4951",80,"B+N",35,3,32,2,60,0,0
"4952",80,"B+N",36,3,29,0,60,0,0
"4953",80,"B+N",37,3,30,0,60,0,0
"4954",80,"B+N",38,3,33,0,60,0,0
"4955",80,"B+N",39,3,23,0,56.9,1,3.1
"4956",80,"B+N",40,3,100,12,43.2666666666667,2,16.7333333333333
"4957",80,"B+N",41,3,166,35,51.5,1,8.5
"4958",80,"B+N",42,3,21,0,60,0,0
"4959",80,"B+N",43,3,6,0,60,0,0
"4960",80,"B+N",44,3,12,0,60,0,0
"4961",80,"B+N",45,3,27,0,50.3833333333333,2,9.61666666666667
"4962",80,"B+N",46,3,68,10,59.8,0,0.2
"4963",80,"B+N",47,3,94,9,52.3166666666667,1,7.68333333333333
"4964",80,"B+N",48,3,43,7,51.2666666666667,1,8.73333333333333
"4965",80,"B+N",49,3,5,0,60,0,0
"4966",80,"B+N",50,3,38,7,49.9166666666667,1,10.0833333333333
"4967",80,"B+N",51,3,3,0,60,0,0
"4968",80,"B+N",52,3,74,10,32.9833333333333,1,27.0166666666667
"4969",80,"B+N",53,3,0,0,60,0,0
"4970",80,"B+N",54,3,12,0,44.0166666666667,1,15.9833333333333
"4971",80,"B+N",55,3,27,3,60,0,0
"4972",80,"B+N",56,3,11,0,60,0,0
"4973",80,"B+N",57,3,16,0,60,0,0
"4974",80,"B+N",58,3,0,0,60,0,0
"4975",80,"B+N",59,3,36,2,48.2666666666667,1,11.7333333333333
"4976",80,"B+N",60,3,20,2,43.2333333333333,1,16.7666666666667
"4977",80,"B+N",61,3,35,7,60,0,0
"4978",80,"B+N",62,3,5,0,60,0,0
"4979",80,"B+N",63,3,84,18,54.0166666666667,1,5.98333333333333
"4980",81,"LIDO",1,3,38,0,60,0,0
"4981",81,"LIDO",2,3,18,0,60,0,0
"4982",81,"LIDO",3,3,5,0,60,0,0
"4983",81,"LIDO",4,3,3,0,60,0,0
"4984",81,"LIDO",5,3,6,0,60,0,0
"4985",81,"LIDO",6,3,7,0,60,0,0
"4986",81,"LIDO",7,3,5,0,60,0,0
"4987",81,"LIDO",8,3,3,0,60,0,0
"4988",81,"LIDO",9,3,84,11,51.5333333333333,1,8.46666666666667
"4989",81,"LIDO",10,3,0,0,60,0,0
"4990",81,"LIDO",11,3,22,0,55.8666666666667,1,4.13333333333333
"4991",81,"LIDO",12,3,87,14,48.5666666666667,1,11.4333333333333
"4992",81,"LIDO",13,3,1,0,58.75,1,1.25
"4993",81,"LIDO",14,3,39,6,54.3333333333333,0,5.66666666666667
"4994",81,"LIDO",15,3,47,3,59.1833333333333,1,0.816666666666667
"4995",81,"LIDO",16,3,116,17,48.6333333333333,4,11.3666666666667
"4996",81,"LIDO",17,3,53,1,57.4166666666667,1,2.58333333333333
"4997",81,"LIDO",18,3,161,7,41.3166666666667,3,18.6833333333333
"4998",81,"LIDO",19,3,259,42,54.7,1,5.3
"4999",81,"LIDO",20,3,28,2,58.5,0,1.5
"5000",81,"LIDO",21,3,1,0,57.4,1,2.6
"5001",81,"LIDO",22,3,47,2,53.0666666666667,2,6.93333333333333
"5002",81,"LIDO",23,3,222,38,28.8333333333333,1,31.1666666666667
"5003",81,"LIDO",24,3,138,27,33.35,0,26.65
"5004",81,"LIDO",25,3,40,3,57.8833333333333,2,2.11666666666667
"5005",81,"LIDO",26,3,20,0,59.0333333333333,1,0.966666666666667
"5006",81,"LIDO",27,3,32,3,57.3166666666667,1,2.68333333333333
"5007",81,"LIDO",28,3,24,2,58.1833333333333,1,1.81666666666667
"5008",81,"LIDO",29,3,55,3,57.8,2,2.2
"5009",81,"LIDO",30,3,32,1,57.3333333333333,2,2.66666666666667
"5010",81,"LIDO",31,3,19,1,57.65,1,2.35
"5011",81,"LIDO",32,3,20,3,59.2,1,0.8
"5012",81,"LIDO",33,3,8,0,60,0,0
"5013",81,"LIDO",34,3,36,2,56.7833333333333,1,3.21666666666667
"5014",81,"LIDO",35,3,0,0,60,0,0
"5015",81,"LIDO",36,3,3,0,60,0,0
"5016",81,"LIDO",37,3,11,1,56.3666666666667,1,3.63333333333333
"5017",81,"LIDO",38,3,20,1,57.3333333333333,1,2.66666666666667
"5018",81,"LIDO",39,3,1,0,60,0,0
"5019",81,"LIDO",40,3,55,5,46.4833333333333,2,13.5166666666667
"5020",81,"LIDO",41,3,148,31,0.4,1,59.6
"5021",81,"LIDO",42,3,115,15,53.6166666666667,0,6.38333333333333
"5022",81,"LIDO",43,3,32,4,54.2833333333333,1,5.71666666666667
"5023",81,"LIDO",44,3,37,3,57.7333333333333,1,2.26666666666667
"5024",81,"LIDO",45,3,2,0,60,0,0
"5025",81,"LIDO",46,3,20,1,54.1,2,5.9
"5026",81,"LIDO",47,3,146,23,12.3166666666667,1,47.6833333333333
"5027",81,"LIDO",48,3,93,17,53.1166666666667,0,6.88333333333333
"5028",81,"LIDO",49,3,30,2,50.1666666666667,2,9.83333333333333
"5029",81,"LIDO",50,3,16,2,60,0,0
"5030",81,"LIDO",51,3,0,0,60,0,0
"5031",81,"LIDO",52,3,5,0,60,0,0
"5032",81,"LIDO",53,3,19,1,55.8,1,4.2
"5033",81,"LIDO",54,3,2,0,60,0,0
"5034",81,"LIDO",55,3,2,0,57.5,1,2.5
"5035",81,"LIDO",56,3,17,1,60,0,0
"5036",81,"LIDO",57,3,3,0,58.8,1,1.2
"5037",81,"LIDO",58,3,22,3,57.6666666666667,0,2.33333333333333
"5038",81,"LIDO",59,3,0,0,60,0,0
"5039",81,"LIDO",60,3,18,1,57.9,1,2.1
"5040",81,"LIDO",61,3,7,0,60,0,0
"5041",81,"LIDO",62,3,10,2,57.55,1,2.45
"5042",81,"LIDO",63,3,2,0,60,0,0
"5043",81,"LIDO",64,3,196,37,20.3,1,39.7
"5044",82,"BO",1,3,834,54,45.8166666666667,12,14.1833333333333
"5045",82,"BO",2,3,361,37,52.5666666666667,4,7.43333333333333
"5046",82,"BO",3,3,71,0,60,0,0
"5047",82,"BO",4,3,40,0,60,0,0
"5048",82,"BO",5,3,26,0,60,0,0
"5049",82,"BO",6,3,1,0,60,0,0
"5050",82,"BO",7,3,4,0,60,0,0
"5051",82,"BO",8,3,86,10,55.2,1,4.8
"5052",82,"BO",9,3,72,8,52.75,1,7.25
"5053",82,"BO",10,3,15,0,60,0,0
"5054",82,"BO",11,3,32,4,56.4166666666667,1,3.58333333333333
"5055",82,"BO",12,3,0,0,60,0,0
"5056",82,"BO",13,3,1,0,60,0,0
"5057",82,"BO",14,3,57,6,51.3666666666667,2,8.63333333333333
"5058",82,"BO",15,3,327,47,48.3333333333333,5,11.6666666666667
"5059",82,"BO",16,3,230,19,54.6,2,5.4
"5060",82,"BO",17,3,65,2,60,0,0
"5061",82,"BO",18,3,451,73,60,0,0
"5062",82,"BO",19,3,873,153,60,0,0
"5063",82,"BO",20,3,89,9,60,0,0
"5064",82,"BO",21,3,176,18,60,0,0
"5065",82,"BO",22,3,169,23,60,0,0
"5066",82,"BO",23,3,150,22,60,0,0
"5067",82,"BO",24,3,325,38,57.55,1,2.45
"5068",82,"BO",25,3,140,21,54.4,1,5.6
"5069",82,"BO",26,3,49,7,56.8666666666667,1,3.13333333333333
"5070",82,"BO",27,3,18,0,60,0,0
"5071",82,"BO",28,3,53,6,54.75,1,5.25
"5072",82,"BO",29,3,0,0,60,0,0
"5073",82,"BO",30,3,44,5,56.15,1,3.85
"5074",82,"BO",31,3,103,11,49.3666666666667,1,10.6333333333333
"5075",82,"BO",32,3,39,7,56.7,1,3.3
"5076",82,"BO",33,3,0,0,60,0,0
"5077",82,"BO",34,3,40,8,55.5166666666667,1,4.48333333333333
"5078",82,"BO",35,3,3,0,60,0,0
"5079",82,"BO",36,3,36,6,56.75,1,3.25
"5080",82,"BO",37,3,5,0,60,0,0
"5081",82,"BO",38,3,7,0,60,0,0
"5082",82,"BO",39,3,70,10,53.5333333333333,1,6.46666666666667
"5083",82,"BO",40,3,0,0,60,0,0
"5084",82,"BO",41,3,209,33,48.45,2,11.55
"5085",82,"BO",42,3,668,107,17.7166666666667,1,42.2833333333333
"5086",82,"BO",43,3,55,7,47.9666666666667,1,12.0333333333333
"5087",82,"BO",44,3,36,7,51.7,1,8.3
"5088",82,"BO",45,3,36,4,53.8333333333333,1,6.16666666666667
"5089",82,"BO",46,3,4,0,60,0,0
"5090",82,"BO",47,3,41,6,48.2,2,11.8
"5091",82,"BO",48,3,130,22,42.7666666666667,1,17.2333333333333
"5092",82,"BO",49,3,6,0,60,0,0
"5093",82,"BO",50,3,35,7,50.2,1,9.8
"5094",82,"BO",51,3,2,0,60,0,0
"5095",82,"BO",52,3,43,7,51.35,1,8.65
"5096",82,"BO",53,3,51,6,47.6333333333333,1,12.3666666666667
"5097",82,"BO",54,3,77,11,49.4666666666667,1,10.5333333333333
"5098",82,"BO",55,3,4,0,60,0,0
"5099",82,"BO",56,3,28,4,56.9833333333333,1,3.01666666666667
"5100",82,"BO",57,3,1,0,60,0,0
"5101",82,"BO",58,3,0,0,60,0,0
"5102",82,"BO",59,3,63,10,53.2333333333333,1,6.76666666666667
"5103",82,"BO",60,3,3,0,60,0,0
"5104",82,"BO",61,3,3,0,60,0,0
"5105",82,"BO",62,3,30,2,56.8333333333333,1,3.16666666666667
"5106",82,"BO",63,3,0,0,60,0,0
"5107",82,"BO",64,3,209,36,38.1666666666667,3,21.8333333333333
"5108",82,"BO",65,3,246,45,11.9,2,18.1
"5109",83,"B+N",1,3,418,38,40.1666666666667,13,19.8333333333333
"5110",83,"B+N",2,3,149,15,51.0166666666667,5,8.98333333333333
"5111",83,"B+N",3,3,39,0,60,0,0
"5112",83,"B+N",4,3,3,0,60,0,0
"5113",83,"B+N",5,3,1,0,60,0,0
"5114",83,"B+N",6,3,0,0,60,0,0
"5115",83,"B+N",7,3,41,4,55.1833333333333,1,4.81666666666667
